name_key,state,lat,lng
anthonyville,AR,35.0398,-90.3403
anthoston,KY,37.7551,-87.5284
antietam,MD,39.4151,-77.7365
antigo,WI,45.1413,-89.1552
antimony,UT,38.1030,-111.9823
antioch,CA,37.9783,-121.7961
antioch,IL,42.4772,-88.0671
antioch,GA,32.6828,-85.0536
antioch,IN,40.2274,-86.5057
antioch,OH,39.6611,-81.0670
antler,ND,48.9713,-101.2832
antlers,OK,34.2330,-95.6228
antoine,AR,34.0345,-93.4214
anton,TX,33.8107,-102.1622
anton chico,NM,35.1949,-105.1439
antonito,CO,37.0762,-106.0103
antreville,SC,34.2962,-82.5603
antrim,NH,43.0440,-71.9510
antwerp,OH,41.1802,-84.7361
antwerp,NY,44.1995,-75.6090
antón ruíz,PR,18.1883,-65.8079
anvik,AK,62.6309,-160.2160
anza,CA,33.5616,-116.6961
anzac,NM,35.0624,-107.7414
apache,OK,34.8942,-98.3587
apache creek,NM,33.8603,-108.6150
apache junction,AZ,33.3828,-111.5405
apalachicola,FL,29.7274,-84.9940
apalachin,NY,42.0638,-76.1568
apex,NC,35.7256,-78.8799
apison,TN,35.0049,-85.0097
aplin,AR,34.9675,-92.9813
aplington,IA,42.5819,-92.8835
apollo,PA,40.5850,-79.5647
apollo beach,FL,27.7630,-82.4033
apopka,FL,28.7017,-81.5318
appalachia,VA,36.9127,-82.7950
apple canyon lake,IL,42.4338,-90.1597
apple creek,OH,40.7489,-81.8317
apple grove,WV,38.6666,-82.1717
apple mountain lake,VA,38.9267,-78.1051
apple river,IL,42.5023,-90.0937
apple valley,CA,34.5334,-117.2104
apple valley,UT,37.0810,-113.1034
apple valley,MN,44.7453,-93.1994
apple valley,OH,40.4382,-82.3490
apple valley,ND,46.8210,-100.5995
appleby,TX,31.7170,-94.6078
applegate,MI,43.3595,-82.6392
appleton,WI,44.2789,-88.3883
appleton,AR,35.4108,-92.8753
appleton,MN,45.1995,-96.0222
appleton,MO,38.1911,-94.0317
applewold,PA,40.8082,-79.5220
applewood,CO,39.7475,-105.1730
appling,GA,33.5710,-82.3102
appomattox,VA,37.3587,-78.8264
aptos,CA,36.9911,-121.8935
aptos hills-larkin valley,CA,36.9635,-121.8352
aquadale,NC,35.2244,-80.2235
aquasco,MD,38.5915,-76.6971
aquebogue,NY,40.9440,-72.6154
aquia harbour,VA,38.4592,-77.3801
aquilla,TX,31.8539,-97.2196
aquilla,OH,41.5465,-81.1731
arab,AL,34.3324,-86.5012
arabi,GA,31.8194,-83.7192
arabi,LA,29.9530,-89.9963
aragon,NM,33.8897,-108.5202
aragon,GA,34.0463,-85.0567
aransas pass,TX,27.9150,-97.1032
arapaho,OK,35.5778,-98.9593
arapahoe,WY,42.9926,-108.4527
arapahoe,NC,35.0215,-76.8260
arapahoe,NE,40.3051,-99.8980
arapahoe,CO,38.8529,-102.1789
arbela,MO,40.4631,-92.0156
arboles,CO,37.0209,-107.4217
arbon valley,ID,42.8876,-112.5894
arbovale,WV,38.4354,-79.8117
arbuckle,CA,39.0142,-122.0610
arbury hills,IL,41.5353,-87.8461
arbutus,MD,39.2427,-76.6921
arbyrd,MO,36.0535,-90.2399
arcade,GA,34.0735,-83.5281
arcade,NY,42.5317,-78.4399
arcadia,CA,34.1327,-118.0363
arcadia,FL,27.2212,-81.8584
arcadia,LA,32.5508,-92.9214
arcadia,WI,44.2486,-91.4915
arcadia,SC,34.9611,-81.9931
arcadia,OK,35.6655,-97.3255
arcadia,IA,42.0862,-95.0432
arcadia,MO,37.5859,-90.6295
arcadia,MI,44.4927,-86.2365
arcadia,NE,41.4248,-99.1261
arcadia,OH,41.1079,-83.5147
arcadia,IN,40.1742,-86.0210
arcadia,KS,37.6412,-94.6240
arcadia lakes,SC,34.0516,-80.9631
arcadia university,PA,40.0915,-75.1652
arcanum,OH,39.9924,-84.5544
arcata,CA,40.8623,-124.0750
archbald,PA,41.5064,-75.5505
archbold,OH,41.5165,-84.3045
archdale,NC,35.9047,-79.9598
archer,FL,29.5597,-82.5729
archer,TX,33.5927,-98.6268
archer,NE,41.1666,-98.1389
archer,IA,43.1150,-95.7442
archer lodge,NC,35.6823,-78.3704
archie,MO,38.4811,-94.3506
arco,ID,43.6319,-113.3010
arco,MN,44.3847,-96.1839
arcola,TX,29.5038,-95.4696
arcola,VA,38.9444,-77.5341
arcola,IL,39.6836,-88.3009
arcola,IN,41.1063,-85.2911
arcola,MO,37.5493,-93.8753
arcola,MS,33.2705,-90.8800
arctic,AK,68.1653,-145.4014
arden,DE,39.8113,-75.4885
arden hills,MN,45.0712,-93.1655
arden on the severn,MD,39.0677,-76.5965
arden-arcade,CA,38.6006,-121.3846
ardencroft,DE,39.8056,-75.4862
ardentown,DE,39.8084,-75.4810
ardmore,OK,34.1965,-97.1318
ardmore,TN,35.0044,-86.8507
ardmore,AL,34.9878,-86.8290
ardmore,PA,40.0032,-75.2947
ardmore,IN,41.6924,-86.3243
ardmore,SD,43.0192,-103.6543
ardoch,ND,48.2054,-97.3380
ardsley,NY,41.0135,-73.8393
arecibo,PR,18.4549,-66.7354
aredale,IA,42.8332,-93.0054
arena,WI,43.1636,-89.9074
arenas valley,NM,32.7756,-108.2031
arendtsville,PA,39.9233,-77.2999
arenzville,IL,39.8805,-90.3705
argenta,IL,39.9855,-88.8197
argenta,MT,45.2787,-112.8606
argentine,MI,42.7903,-83.8380
argo,AL,33.6910,-86.5053
argo,IA,41.6258,-90.4341
argonia,KS,37.2679,-97.7629
argonne,WI,45.6582,-88.8777
argos,IN,41.2376,-86.2532
argusville,ND,47.0501,-96.9431
argyle,TX,33.1055,-97.1775
argyle,GA,31.0732,-82.6489
argyle,MN,48.3366,-96.8162
argyle,IL,42.3548,-88.9392
argyle,WI,42.7014,-89.8657
argyle,IA,40.5358,-91.5677
argyle,MO,38.2954,-92.0255
argyle,NY,43.2363,-73.4907
arial,SC,34.8461,-82.6406
arimo,ID,42.5599,-112.1720
arion,IA,41.9478,-95.4624
aripeka,FL,28.4293,-82.6683
arispe,IA,40.9490,-94.2190
aristes,PA,40.8144,-76.3368
aristocrat ranchettes,CO,40.1085,-104.7606
ariton,AL,31.5978,-85.7131
arivaca,AZ,31.5749,-111.2926
arivaca junction,AZ,31.7389,-111.0736
arizona,AZ,32.7509,-111.6705
arjay,KY,36.8061,-83.6421
arkabutla,MS,34.7002,-90.1216
arkadelphia,AR,34.1274,-93.0709
arkansas,KS,37.0725,-97.0384
arkansas,AR,33.6089,-91.2049
arkansaw,WI,44.6343,-92.0211
arkdale,WI,44.0262,-89.8861
arkoe,MO,40.2594,-94.8279
arkoma,OK,35.3302,-94.4483
arkport,NY,42.3926,-77.6955
arkwright,SC,34.9150,-81.9387
arlee,MT,47.1681,-114.0836
arley,AL,34.0762,-87.2178
arlington,TX,32.7007,-97.1247
arlington,VA,38.8783,-77.1007
arlington,TN,35.2525,-89.6611
arlington,WA,48.1704,-122.1446
arlington,MA,42.4187,-71.1639
arlington,WY,41.6053,-106.1997
arlington,GA,31.4375,-84.7292
arlington,VT,43.0729,-73.1461
arlington,AZ,33.3346,-112.7747
arlington,OR,45.7203,-120.1953
arlington,SD,44.3635,-97.1338
arlington,MN,44.6083,-94.0768
arlington,KS,37.8963,-98.1781
arlington,WI,43.3351,-89.3726
arlington,IA,42.7488,-91.6710
arlington,IN,39.6411,-85.5771
arlington,OH,40.8937,-83.6529
arlington,NY,41.6965,-73.8989
arlington,NE,41.4549,-96.3565
arlington,IL,41.4715,-89.2479
arlington,KY,36.7898,-89.0132
arlington heights,IL,42.0974,-87.9817
arlington heights,WA,48.2119,-122.0630
arlington heights,PA,41.0001,-75.2083
arlington heights,OH,39.2153,-84.4555
arma,KS,37.5428,-94.7018
armada,MI,42.8421,-82.8811
armagh,PA,40.4536,-79.0325
armington,IL,40.3397,-89.3144
armona,CA,36.3166,-119.7054
armonk,NY,41.1335,-73.7193
armorel,AR,35.9256,-89.7980
armour,SD,43.3193,-98.3441
armstrong,IA,43.3944,-94.4834
armstrong,MO,39.2692,-92.7042
armstrong,OK,34.0528,-96.3448
arnaudville,LA,30.4017,-91.9324
arnegard,ND,47.8065,-103.4426
arnett,OK,36.1345,-99.7727
arnold,MO,38.4260,-90.3693
arnold,MD,39.0432,-76.5050
arnold,CA,38.2490,-120.3493
arnold,PA,40.5789,-79.7653
arnold,NE,41.4232,-100.1936
arnold line,MS,31.3372,-89.3772
arnolds park,IA,43.3604,-95.1292
arnoldsville,GA,33.9150,-83.2184
arnot,PA,41.6616,-77.1222
aroma park,IL,41.0818,-87.8044
aromas,CA,36.8748,-121.6307
arona,PA,40.2682,-79.6554
arp,TX,32.2260,-95.0525
arpelar,OK,34.9328,-95.9517
arpin,WI,44.5394,-90.0315
arrey,NM,32.8472,-107.3203
arriba,CO,39.2843,-103.2740
arrington,VA,37.6787,-78.8948
arrow point,MO,36.5441,-93.6224
arrow rock,MO,39.0700,-92.9472
arrowhead beach,NC,36.2271,-76.7029
arrowhead lake,NJ,39.4751,-75.3178
arrowhead springs,WY,41.5082,-109.1551
arrowsmith,IL,40.4493,-88.6321
arroyo,PR,17.9696,-66.0599
arroyo colorado estates,TX,26.1856,-97.6118
arroyo gardens,TX,26.2015,-97.4997
arroyo grande,CA,35.1241,-120.5845
arroyo hondo,NM,35.6103,-105.9450
arroyo seco,NM,36.5215,-105.5861
artas,SD,45.8872,-99.8068
artemus,KY,36.8375,-83.8400
artesia,NM,32.8522,-104.4246
artesia,CA,33.8676,-118.0806
artesia,MS,33.4167,-88.6423
artesian,SD,44.0079,-97.9237
arthur,ND,47.1043,-97.2184
arthur,IL,39.7145,-88.4696
arthur,IN,38.3467,-87.2443
arthur,NE,41.5719,-101.6923
arthur,IA,42.3354,-95.3469
arthurdale,WV,39.4951,-79.8175
arthurtown,SC,33.9654,-81.0011
artois,CA,39.6332,-122.1898
artondale,WA,47.3036,-122.6525
arvada,CO,39.8337,-105.1503
arvada,WY,44.6622,-106.1420
arvin,CA,35.1944,-118.8306
asbury,IA,42.5120,-90.7799
asbury,NJ,40.6989,-75.0078
asbury,MO,37.2729,-94.6052
asbury lake,FL,30.0490,-81.7876
asbury park,NJ,40.2229,-74.0102
ascutney,VT,43.4083,-72.4057
ash flat,AR,36.2366,-91.6065
ash fork,AZ,35.2172,-112.4913
ash grove,MO,37.3185,-93.5800
asharoken,NY,40.9393,-73.3851
ashaway,RI,41.4280,-71.7862
ashburn,VA,39.0273,-77.4713
ashburn,GA,31.7092,-83.6524
ashburn,MO,39.5458,-91.1720
ashby,MN,46.0955,-95.8192
ashdown,AR,33.6745,-94.1266
asheboro,NC,35.7138,-79.8133
asher,OK,34.9884,-96.9254
asherton,TX,28.4461,-99.7603
asherville,KS,39.4075,-97.9732
asheville,NC,35.5710,-82.5527
ashford,AL,31.1853,-85.2362
ashford,WA,46.7549,-122.0155
ashippun,WI,43.2182,-88.5159
ashkum,IL,40.8783,-87.9532
ashland,LA,32.1204,-93.1125
ashland,MT,45.5977,-106.2975
ashland,WI,46.5818,-90.8719
ashland,OH,40.8671,-82.3152
ashland,KY,38.4595,-82.6451
ashland,TN,36.2562,-87.0327
ashland,AL,33.2699,-85.8337
ashland,VA,37.7604,-77.4724
ashland,OR,42.1922,-122.6983
ashland,MO,38.8125,-92.2395
ashland,ME,46.6169,-68.3928
ashland,NJ,39.8762,-75.0083
ashland,CA,37.6942,-122.1159
ashland,MS,34.8341,-89.1777
ashland,KS,37.1867,-99.7697
ashland,PA,40.7811,-76.3450
ashland,NE,41.0399,-96.3725
ashland,NH,43.6959,-71.6348
ashland,IL,39.8885,-90.0079
ashland,OK,34.7656,-96.0709
ashland heights,SD,44.1334,-103.1237
ashley,IN,41.5215,-85.0614
ashley,MO,39.2533,-91.2235
ashley,IL,38.3283,-89.1890
ashley,PA,41.2127,-75.8994
ashley,MI,43.1860,-84.4758
ashley,OH,40.4098,-82.9517
ashley,ND,46.0347,-99.3737
ashley heights,NC,35.0900,-79.3739
ashmore,IL,39.5306,-88.0201
ashtabula,OH,41.8795,-80.7985
ashton,IA,43.3094,-95.7908
ashton,IL,41.8684,-89.2231
ashton,ID,44.0733,-111.4483
ashton,NE,41.2477,-98.7951
ashton,SD,44.9931,-98.4991
ashton-sandy spring,MD,39.1487,-76.9991
ashville,AL,33.8352,-86.2700
ashville,OH,39.7243,-82.9575
ashville,PA,40.5600,-78.5473
ashwaubenon,WI,44.4794,-88.0875
ashwood,SC,34.1230,-80.2968
askewville,NC,36.1116,-76.9412
askov,MN,46.1886,-92.7824
asotin,WA,46.3337,-117.0398
aspen,CO,39.1952,-106.8368
aspen hill,MD,39.0936,-77.0820
aspen park,CO,39.5427,-105.2963
aspen springs,CA,37.5488,-118.6997
aspermont,TX,33.1409,-100.2249
aspers,PA,39.9787,-77.2273
aspinwall,PA,40.4928,-79.9031
aspinwall,IA,41.9105,-95.1350
assaria,KS,38.6802,-97.6041
assumption,IL,39.5180,-89.0477
astatula,FL,28.7073,-81.7342
astor,FL,29.1638,-81.5346
astoria,OR,46.1874,-123.8151
astoria,IL,40.2279,-90.3565
astoria,SD,44.5577,-96.5465
atalissa,IA,41.5717,-91.1665
atascadero,CA,35.4857,-120.6879
atascocita,TX,29.9779,-95.1946
atchison,KS,39.5626,-95.1366
atco,NJ,39.7700,-74.8617
aten,NE,42.8367,-97.4408
atglen,PA,39.9475,-75.9750
athalia,OH,38.5091,-82.3095
athelstan,IA,40.5727,-94.5426
athena,OR,45.8135,-118.4930
athens,AL,34.7790,-86.9508
athens,TX,32.2026,-95.8308
athens,TN,35.4568,-84.6045
athens,OH,39.3263,-82.1002
athens,LA,32.6580,-93.0277
athens,NY,42.2710,-73.8159
athens,WI,45.0349,-90.0792
athens,PA,41.9375,-76.5140
athens,IL,39.9619,-89.7216
athens,MI,42.0870,-85.2348
athens,WV,37.4207,-81.0125
athens-clarke county unified government,GA,33.9496,-83.3701
atherton,CA,37.4571,-122.2011
athol,MA,42.5934,-72.2302
athol,ID,47.9471,-116.7076
athol,KS,39.7662,-98.9197
atka,AK,52.2115,-174.2135
atkins,VA,36.8670,-81.3986
atkins,AR,35.2409,-92.9496
atkins,IA,41.9942,-91.8587
atkinson,IL,41.4132,-90.0053
atkinson,NE,42.5309,-98.9747
atkinson,NC,34.5275,-78.1697
atkinson mills,PA,40.4493,-77.8034
atlanta,GA,33.7629,-84.4227
atlanta,TX,33.1132,-94.1676
atlanta,MI,45.0042,-84.1548
atlanta,IL,40.2636,-89.2308
atlanta,LA,31.8064,-92.7383
atlanta,KS,37.4357,-96.7670
atlanta,MO,39.8982,-92.4803
atlanta,IN,40.2139,-86.0270
atlanta,NE,40.3684,-99.4732
atlantic,NJ,39.3773,-74.4511
atlantic,IA,41.3930,-95.0219
atlantic,WY,42.5012,-108.7329
atlantic,VA,37.9034,-75.5064
atlantic,NC,34.8813,-76.3433
atlantic,PA,41.5053,-80.3406
atlantic beach,FL,30.3396,-81.3967
atlantic beach,NC,34.7019,-76.7423
atlantic beach,NY,40.5861,-73.7251
atlantic beach,SC,33.8036,-78.7177
atlantic highlands,NJ,40.4118,-74.0198
atlantic mine,MI,47.1037,-88.6281
atlantis,FL,26.5972,-80.1041
atlas,PA,40.7974,-76.4283
atlasburg,PA,40.3435,-80.3803
atmautluak,AK,60.8628,-162.2803
atmore,AL,31.1241,-87.4578
atoka,TN,35.4259,-89.7844
atoka,OK,34.3864,-96.1311
atoka,NM,32.7780,-104.3937
atqasuk,AK,70.4808,-157.3255
attalla,AL,33.9862,-86.1210
attapulgus,GA,30.7495,-84.4839
attica,MI,43.0244,-83.1610
attica,IN,40.2870,-87.2452
attica,NY,42.8639,-78.2797
attica,OH,41.0637,-82.8871
attica,KS,37.2426,-98.2276
attleboro,MA,41.9317,-71.2945
attu station,AK,52.8802,173.2561
atwater,CA,37.3540,-120.5972
atwater,OH,41.0283,-81.1571
atwater,MN,45.1355,-94.7769
atwood,PA,40.7515,-79.2521
atwood,TN,35.9747,-88.6689
atwood,KS,39.8099,-101.0419
atwood,CO,40.5505,-103.2746
atwood,IL,39.7993,-88.4627
atwood,OK,34.9552,-96.3368
au gres,MI,44.0442,-83.6934
au sable,MI,44.4126,-83.3390
au sable forks,NY,44.4547,-73.6709
auberry,CA,37.0887,-119.4508
aubrey,TX,33.3085,-96.9791
aubrey,AR,34.7198,-90.8980
auburn,AL,32.6078,-85.4947
auburn,ME,44.0845,-70.2496
auburn,WA,47.3038,-122.2100
auburn,IN,41.3677,-85.0565
auburn,NY,42.9338,-76.5672
auburn,CA,38.8951,-121.0767
auburn,GA,34.0152,-83.8337
auburn,NJ,39.6880,-75.3563
auburn,IL,39.5763,-89.7440
auburn,WY,42.7969,-111.0215
auburn,NE,40.3894,-95.8436
auburn,KY,36.8645,-86.7096
auburn,PA,40.5954,-76.0972
auburn,MI,43.6020,-84.0751
auburn,ND,48.5066,-97.4368
auburn,KS,38.9078,-95.8156
auburn,IA,42.2495,-94.8777
auburn,WV,39.0962,-80.8562
auburn hills,MI,42.6747,-83.2436
auburn lake trails,CA,38.8862,-120.9797
auburndale,FL,28.1100,-81.7973
auburndale,WI,44.6266,-90.0144
auburntown,TN,35.9526,-86.0935
aucilla,FL,30.4770,-83.7604
audubon,PA,40.1303,-75.4280
audubon,IA,41.7180,-94.9284
audubon,NJ,39.8901,-75.0724
audubon,MN,46.8652,-95.9841
audubon park,KY,38.2050,-85.7270
audubon park,NJ,39.8968,-75.0888
august,CA,37.9796,-121.2625
augusta,ME,44.3349,-69.7342
augusta,KS,37.6980,-96.9732
augusta,WI,44.6784,-91.1203
augusta,AR,35.2865,-91.3609
augusta,KY,38.7726,-84.0002
augusta,MI,42.3377,-85.3525
augusta,MT,47.4893,-112.3922
augusta,MO,38.5695,-90.8811
augusta,IA,40.7618,-91.2772
augusta,IL,40.2307,-90.9501
augusta springs,VA,38.1030,-79.3363
augusta-richmond county consolidated government,GA,33.3655,-82.0734
aulander,NC,36.2280,-77.1136
aullville,MO,39.0175,-93.6779
ault,CO,40.5892,-104.7394
aumsville,OR,44.8462,-122.8699
aurelia,IA,42.7131,-95.4368
aurora,CO,39.7095,-104.7205
aurora,IL,41.7635,-88.2901
aurora,OH,41.3068,-81.3365
aurora,MO,36.9674,-93.7186
aurora,TX,33.0559,-97.5096
aurora,MN,47.5316,-92.2410
aurora,IN,39.0698,-84.9047
aurora,NE,40.8647,-98.0081
aurora,WV,39.3254,-79.5546
aurora,UT,38.9200,-111.9336
aurora,NC,35.3029,-76.7893
aurora,NY,42.7522,-76.6984
aurora,SD,44.2833,-96.6829
aurora,IA,42.6194,-91.7295
aurora,OR,45.2283,-122.7572
aurora,KS,39.4519,-97.5298
aurora center,SD,43.5272,-98.5895
aurora springs,MO,38.3244,-92.5824
austell,GA,33.8198,-84.6438
austin,TX,30.2986,-97.7541
austin,MN,43.6721,-92.9779
austin,PA,41.6373,-78.0903
austin,IN,38.7403,-85.8103
austin,AR,35.0059,-91.9896
austin,NV,39.4975,-117.0740
austin,MS,34.6422,-90.4479
austinburg,OH,41.7692,-80.8556
austintown,OH,41.0919,-80.7384
austinville,VA,36.8510,-80.9145
austwell,TX,28.3911,-96.8437
autaugaville,AL,32.4326,-86.6588
autryville,NC,34.9965,-78.6412
auxier,KY,37.7350,-82.7676
auxvasse,MO,39.0175,-91.8956
ava,MO,36.9562,-92.6660
ava,IL,37.8885,-89.4963
avalon,NJ,39.0865,-74.7390
avalon,FL,30.5362,-87.1046
avalon,CA,33.3433,-118.3176
avalon,GA,34.4971,-83.1982
avalon,MO,39.6597,-93.4393
avalon,PA,40.5012,-80.0685
avant,OK,36.4896,-96.0463
avard,OK,36.6974,-98.7894
ave maria,FL,26.3228,-81.4394
avella,PA,40.2737,-80.4672
avenal,CA,36.0311,-120.1162
avenel,NJ,40.5843,-74.2716
aventura,FL,25.9602,-80.1330
avenue b and c,AZ,32.7190,-114.6600
avera,GA,33.1934,-82.5287
averill park,NY,42.6444,-73.5538
avery,TX,33.5512,-94.7801
avery,CA,38.2068,-120.3723
avery creek,NC,35.4651,-82.5718
avila beach,CA,35.1994,-120.7208
avilla,AR,34.6948,-92.5861
avilla,IN,41.3638,-85.2317
avilla,MO,37.1938,-94.1298
avimor,ID,43.7683,-116.2601
avinger,TX,32.8969,-94.5527
avis,PA,41.1857,-77.3165
aviston,IL,38.6260,-89.6134
avoca,IA,41.4828,-95.3373
avoca,WI,43.1877,-90.3263
avoca,IN,38.9172,-86.5556
avoca,AR,36.3947,-94.0658
avoca,NY,42.4149,-77.4248
avoca,PA,41.3382,-75.7422
avoca,MN,43.9488,-95.6467
avoca,NE,40.7964,-96.1193
avocado heights,CA,34.0390,-117.9982
avon,OH,41.4451,-82.0051
avon,IN,39.7607,-86.3941
avon,MT,46.6287,-112.5756
avon,CO,39.6419,-106.5158
avon,UT,41.5353,-111.8124
avon,NY,42.9128,-77.7465
avon,AL,31.1797,-85.2792
avon,NC,35.3367,-75.5121
avon,MN,45.6055,-94.4477
avon,PA,40.3426,-76.3793
avon,SD,43.0052,-98.0593
avon,IL,40.6620,-90.4353
avon lake,OH,41.4945,-82.0161
avon park,FL,27.5897,-81.5073
avon-by-the-sea,NJ,40.1914,-74.0151
avondale,AZ,33.3132,-112.3289
avondale,LA,29.9010,-90.1970
avondale,CO,38.2352,-104.3482
avondale,PA,39.8262,-75.7813
avondale,MO,39.1545,-94.5452
avondale estates,GA,33.7687,-84.2647
avonia,PA,42.0485,-80.2836
avonmore,PA,40.5271,-79.4698
avra valley,AZ,32.4191,-111.3394
awendaw,SC,32.9679,-79.6548
axis,AL,30.9222,-88.0226
axson,GA,31.2799,-82.7271
axtell,KS,39.8713,-96.2569
axtell,NE,40.4798,-99.1292
ayden,NC,35.4694,-77.4166
ayer,MA,42.5622,-71.5848
ayers ranch colony,MT,47.0510,-108.9452
aynor,SC,34.0002,-79.2071
ayr,NE,40.4378,-98.4409
ayr,ND,47.0411,-97.4909
ayrshire,IA,43.0396,-94.8340
azalea park,FL,28.5473,-81.2954
azalia,IN,39.0924,-85.8448
azle,TX,32.8955,-97.5392
aztec,NM,36.8159,-107.9703
aztec,AZ,32.8076,-113.4425
azure,MT,48.3050,-109.8073
azusa,CA,34.1385,-117.9123
añasco,PR,18.2855,-67.1401
b and e,TX,26.3565,-98.7537
babb,MT,48.8879,-113.4511
babbie,AL,31.3021,-86.3194
babbitt,MN,47.6431,-91.9283
babcock,WI,44.3044,-90.1076
babson park,FL,27.8342,-81.5281
babylon,NY,40.6937,-73.3260
bache,OK,34.8943,-95.6505
backus,MN,46.8209,-94.5145
bacliff,TX,29.5086,-94.9887
baconton,GA,31.3804,-84.1592
bad axe,MI,43.8049,-82.9983
baden,MD,38.6695,-76.7442
baden,PA,40.6397,-80.2225
badger,AK,64.8001,-147.3851
badger,MN,48.7768,-96.0213
badger,IA,42.6141,-94.1446
badger,SD,44.4855,-97.2079
badger lee,OK,35.4737,-94.8190
badin,NC,35.4072,-80.1183
bagdad,AZ,34.5772,-113.1768
bagdad,FL,30.5842,-87.0449
baggs,WY,41.0347,-107.6573
bagley,MN,47.5244,-95.4028
bagley,WI,42.9015,-91.0970
bagley,IA,41.8464,-94.4303
bagnell,MO,38.2314,-92.6041
bagtown,MD,39.5830,-77.6139
baidland,PA,40.1887,-79.9550
bailey,NC,35.7806,-78.1129
bailey,TX,33.4336,-96.1651
bailey lakes,OH,40.9496,-82.3593
bailey's crossroads,VA,38.8483,-77.1320
bailey's prairie,TX,29.1478,-95.4998
baileys harbor,WI,45.0671,-87.1355
baileyton,AL,34.2609,-86.6088
baileyton,TN,36.3243,-82.8360
baileyville,PA,40.7121,-77.9961
baileyville,KS,39.8501,-96.1927
baileyville,IL,42.1983,-89.5945
bainbridge,GA,30.9062,-84.5727
bainbridge,OH,41.3843,-81.3485
bainbridge,PA,40.0898,-76.6551
bainbridge,NY,42.3018,-75.4798
bainbridge,IN,39.7614,-86.8113
bainbridge island,WA,47.6425,-122.5078
bainville,MT,48.1440,-104.2211
baird,TX,32.3961,-99.3960
bairdford,PA,40.6279,-79.8813
bairdstown,OH,41.1712,-83.6073
bairoa la veinticinco,PR,18.2636,-66.0215
bairoil,WY,42.2372,-107.5610
baiting hollow,NY,40.9628,-72.7443
bajadero,PR,18.4204,-66.6720
bajandas,PR,18.1601,-65.7831
baker,LA,30.5832,-91.1582
baker,OR,44.7750,-117.8318
baker,CA,35.2769,-116.0717
baker,MT,46.3649,-104.2733
baker,MN,46.7105,-96.5579
baker,OK,36.8704,-101.0177
baker,NV,39.0187,-114.1210
baker,MO,36.7735,-89.7614
bakerhill,AL,31.7769,-85.2954
bakersfield,CA,35.3532,-119.0379
bakersfield,MO,36.5267,-92.1480
bakersfield,VT,44.7820,-72.8033
bakersfield country club,CA,35.3899,-118.9409
bakerstown,PA,40.6538,-79.9395
bakersville,NC,36.0153,-82.1582
bakersville,MD,39.5148,-77.7570
bal harbour,FL,25.8933,-80.1232
bala,KS,39.3108,-96.9504
bala cynwyd,PA,40.0116,-75.2279
balaton,MN,44.2329,-95.8711
balch springs,TX,32.7139,-96.6181
balcones heights,TX,29.4902,-98.5491
bald eagle,PA,40.7195,-78.1872
bald head island,NC,33.8663,-77.9809
bald knob,AR,35.3125,-91.5713
baldwin,PA,40.3806,-79.9452
baldwin,GA,34.4978,-83.5426
baldwin,NY,40.6501,-73.6077
baldwin,WI,44.9545,-92.3716
baldwin,LA,29.8413,-91.5549
baldwin,KS,38.7775,-95.1875
baldwin,FL,30.3078,-81.9737
baldwin,MI,43.8970,-85.8523
baldwin,IL,38.1838,-89.8452
baldwin,IA,42.0731,-90.8386
baldwin park,CA,34.0828,-117.9713
baldwin park,MO,38.7927,-94.2489
baldwinsville,NY,43.1597,-76.3385
baldwinville,MA,42.6048,-72.0788
baldwyn,MS,34.5055,-88.6428
balfour,NC,35.3526,-82.4887
balfour,ND,47.9509,-100.5343
ball,LA,31.4187,-92.4084
ball club,MN,47.3311,-93.9461
ball ground,GA,34.3417,-84.3669
ball pond,CT,41.4617,-73.5268
ballantine,MT,45.9511,-108.1428
ballard,UT,40.2949,-109.9494
ballard,CA,34.6399,-120.1110
ballenger creek,MD,39.3811,-77.4202
ballico,CA,37.4519,-120.7037
ballinger,TX,31.7391,-99.9554
ballou,OK,36.1421,-95.1998
ballplay,AL,34.0230,-85.8015
ballston spa,NY,43.0056,-73.8545
balltown,IA,42.6372,-90.8698
ballville,OH,41.3233,-83.1345
ballwin,MO,38.5947,-90.5500
bally,PA,40.4004,-75.5876
balm,FL,27.7530,-82.2895
balmorhea,TX,30.9824,-103.7450
balmville,NY,41.5279,-74.0246
balsam lake,WI,45.4620,-92.4471
balta,ND,48.1662,-100.0366
baltic,CT,41.6097,-72.0819
baltic,OH,40.4439,-81.7001
baltic,SD,43.7601,-96.7369
baltimore,MD,39.3000,-76.6105
baltimore,OH,39.8460,-82.6046
baltimore highlands,MD,39.2359,-76.6374
bamberg,SC,33.3001,-81.0312
bancroft,WI,44.3086,-89.5062
bancroft,ID,42.7202,-111.8830
bancroft,IA,43.2928,-94.2176
bancroft,MI,42.8770,-84.0664
